datetime,u10,v10,u100,v100,power_generation
2012-02-01 23:00:00,-3.63938586605977,3.1702862207622498,-4.81086351155031,4.1049795928883395,0.25942732891362696
2012-02-02 00:00:00,-3.57902801178904,3.0611577571787203,-4.62944249708216,3.8667924456133402,0.497016107112891
2012-02-02 01:00:00,-3.13260061934825,2.50783969256067,-3.96026018867797,3.07323812894513,0.48617955353871994
2012-02-02 02:00:00,-3.11243547115606,2.2925024813920896,-3.89781949510397,2.77113339466321,0.466539038772882
2012-02-02 03:00:00,-2.8633365817231,2.08700700747984,-3.55489923442741,2.5009116859716003,0.450431925881282
2012-02-02 04:00:00,-2.68857196405744,1.99016431287751,-3.3247750653684,2.3744249287117003,0.24952434974769802
2012-02-02 05:00:00,-2.2548235803940297,1.9590644231474998,-2.78144032047853,2.3357471599628,0.0968069391758546
2012-02-02 06:00:00,-1.811981110291,2.25707222726929,-2.23911268354952,2.7110260513372304,0.0775575802696731
2012-02-02 07:00:00,-1.5652545912336,2.58893560755286,-1.9420158350925902,3.16366048020944,0.0264827879604354
2012-02-02 08:00:00,-1.67556981369677,2.5594103957838596,-2.10365666281238,3.18822609009049,0.0111201711159169
2012-02-02 09:00:00,-1.8479620609868703,2.3519465744203396,-2.6263456945044,3.24153869025789,0.0459814939554011
2012-02-02 10:00:00,-1.19793257808565,1.8413572455617402,-2.8589876334655897,3.89644739623582,0.138700795310857
2012-02-02 11:00:00,-0.5225978111785279,2.7515211070275,-1.2294869527763899,4.878549118927371,0.378499426856217
2012-02-02 12:00:00,0.33778184502164,2.7822273272672597,0.142697643910273,5.602450601592519,0.49880053414637104
2012-02-02 13:00:00,0.0598191160194721,2.27518102382094,-0.123682411740093,5.201038082685059,0.3899977546944621
2012-02-02 14:00:00,-1.3394840104935801,1.64609717839608,-2.5362095320064504,3.9466239610992497,0.295104052185628
2012-02-02 15:00:00,-1.9642082093889202,0.630036224052179,-3.60525463247096,2.34097388546941,0.3495113506103689
2012-02-02 16:00:00,-2.2243781605744504,-0.0517993330666271,-4.85104718006832,1.04945001278669,0.143959537230712
2012-02-02 17:00:00,-2.5070856303277202,-0.246665730742037,-5.42459516378433,0.45778468543871603,0.0311624773992271
2012-02-02 18:00:00,-2.71704040856407,-0.38799307774298997,-5.80477841901311,0.0689163077471158,0.131716713345387
2012-02-02 19:00:00,-2.63519363060753,-0.435233416573392,-5.59983194897587,-0.190329277380618,0.13062951276869803
2012-02-02 20:00:00,-2.42009871655748,-0.528139416273184,-5.15469023027091,-0.6126486983145071,0.123030926129448
2012-02-02 21:00:00,-2.3900486918004904,-0.31083385765333305,-4.11887969251514,-0.21280419705903103,0.130452251805108
2012-02-02 22:00:00,-1.8210751967306202,0.453278622928424,-2.67871530846969,0.48548633062373603,0.0644402689639688
2012-02-02 23:00:00,-1.6474967642527398,0.9717413415920891,-2.0940891371841,1.0661755344078299,0.0163434608430531
2012-02-03 00:00:00,-1.4320064551401002,1.2169974340199299,-1.76375772601843,1.3776883746016397,0.0
2012-02-03 01:00:00,2.28236728695164,-0.5851337721642751,2.73261053626596,-0.8643485551794841,0.0
2012-02-03 02:00:00,3.6017494741852003,-0.0197657719653553,4.38450768705803,-0.15917140510203698,0.00321433213977618
2012-02-03 03:00:00,4.29874452845292,0.686343794978071,5.2927855416736,0.7195156671889811,0.0755486226823129
2012-02-03 04:00:00,4.3959311627804,1.38140538910538,5.4267550497942905,1.6105125650424499,0.123255456683329
2012-02-03 05:00:00,4.31690566719089,1.8132370222224798,5.34531103164163,2.18321254478116,0.138558986539984
2012-02-03 06:00:00,4.08719180423504,2.14035308690851,5.0720604489989904,2.62988335804717,0.11570413963437
2012-02-03 07:00:00,3.9527012092566203,2.38196744893065,4.943992681324151,2.97807556681359,0.137672681722031
2012-02-03 08:00:00,3.5364675430460397,2.5664205602954704,4.4842471005928095,3.2629601012588503,0.33606315217262794
2012-02-03 09:00:00,2.97838065804434,2.89161523840478,4.06227265871488,3.9968601776486703,0.36273501849422796
2012-02-03 10:00:00,1.68992149082408,3.1298671739176696,2.8116938582402797,5.64989389603471,0.245719147729287
2012-02-03 11:00:00,0.37348435311559497,3.2744515138156096,0.5643110964624329,5.99691374046185,0.18321693196724198
2012-02-03 12:00:00,-0.46830896946831396,2.35362699692408,-0.8709921799671179,4.6264198278425095,0.0391155859656586
2012-02-03 13:00:00,-0.860491397890788,1.79306246316695,-1.43696908872367,3.44819366686522,0.0
2012-02-03 14:00:00,-1.5123290261073703,0.9236350372025959,-2.81443530878394,2.49506145902987,0.0
2012-02-03 15:00:00,-1.87849685039168,-0.276270879957049,-3.5993667880813502,0.278120493449731,0.0
2012-02-03 16:00:00,-2.16269412956141,-0.890153891218068,-4.11281820686988,-1.3502935738114097,0.0290944328240035
2012-02-03 17:00:00,-2.5740193798968702,-1.31526067131666,-4.60443318600879,-2.56427684713676,0.103449498351473
2012-02-03 18:00:00,-2.8533082431914707,-1.8566113393066201,-4.93611099906529,-3.80405213592629,0.11075265005140598
2012-02-03 19:00:00,-3.15223076998657,-2.42822384587987,-5.23355871753589,-4.80466509950251,0.10404036823010801
2012-02-03 20:00:00,-3.31617186021574,-2.9292253957587797,-5.1314586078227595,-5.53622044721378,0.217038323820328
2012-02-03 21:00:00,-3.05160824454651,-3.6631950680646,-4.29459181260192,-6.44128571713862,0.343200860306544
2012-02-03 22:00:00,-2.46063497318148,-3.9283464156515198,-3.18801547900594,-6.85219941805657,0.4583968518452871
2012-02-03 23:00:00,-1.478460956569,-3.94371750826525,-1.66949766228997,-6.27422379879109,0.40746386830692105
2012-02-04 00:00:00,-0.46192802883065204,-4.161314538078431,-0.354589890955664,-5.85510354749818,0.533413691636828
2012-02-04 01:00:00,2.62590500160715,-3.8093126853575097,3.4670976301144902,-4.947038791469,0.525070608950497
2012-02-04 02:00:00,2.9017357129091503,-3.40074664197066,3.79621269458683,-4.52461905086002,0.6042708074827771
2012-02-04 03:00:00,3.84836323914344,-2.7182622045733797,4.90911194194473,-3.70891196554613,0.7313787357748079
2012-02-04 04:00:00,5.2357330296071,-1.35271544287163,6.777564283136411,-2.05929004747832,0.739568192292693
2012-02-04 05:00:00,4.11597771649176,-0.095811419722533,5.437330476571879,-0.37616587412082103,0.8322520414554301
2012-02-04 06:00:00,3.3154817798621403,-1.3290220796766299,4.14538669075386,-1.91581299765078,0.7587950981434859
2012-02-04 07:00:00,2.3348155701054703,-1.33537883565578,2.8928178449291404,-1.9165413075483901,0.33710308315902693
2012-02-04 08:00:00,1.3353693970261202,-0.328699843322112,1.6350485353317201,-0.7141016666080029,0.338745701421633
2012-02-04 09:00:00,-0.277946827163639,0.508658285203422,-0.301009834905067,0.28732444259431394,0.17481476229304801
2012-02-04 10:00:00,-1.89947928530707,0.314488284385907,-3.49409459134317,-0.48978221814668393,0.0
2012-02-04 11:00:00,-2.92357416024746,-0.977088953194886,-5.52599007967687,-2.8312985389361,0.0
2012-02-04 12:00:00,-3.3795751446765,-3.2071545280603395,-5.505931147982169,-6.7095487436650805,0.0
2012-02-04 13:00:00,-3.65423210827083,-3.9156438762813903,-5.08172188880903,-7.85590852249013,0.35668451093700104
2012-02-04 14:00:00,-3.9916845742254,-5.95211733723652,-5.72806524341609,-10.3896986562464,0.677893194360737
2012-02-04 15:00:00,-2.3167465953830697,-8.034821750767241,-3.13600551442294,-13.2308355667906,0.720624903983645
2012-02-04 16:00:00,-0.8155232772756129,-8.14750969767027,-1.00084367403133,-13.2206392282241,0.7443778731047851
2012-02-04 17:00:00,6.600801613625059,-2.7321314903460596,10.2440448493393,-4.26024255803061,0.8590775339454741
2012-02-04 18:00:00,7.00046270808603,1.27955941940153,10.3517687417739,2.17000552789467,0.839779723709245
2012-02-04 19:00:00,7.12898808207569,0.8444105782837079,10.5917329987142,1.4030952057201,0.8897554980442199
2012-02-04 20:00:00,8.32092887921261,0.342804742838461,12.2893129588028,0.659490800268775,0.9038418359508871
2012-02-04 21:00:00,10.093874791645199,1.03164593621488,14.9497216402372,1.70315888353199,0.906796185344064
2012-02-04 22:00:00,8.70826562274307,0.36014135005430997,12.770727319475698,0.6959062951488599,0.8914926554874079
2012-02-04 23:00:00,11.0657378935944,0.0319015867675587,15.2387188413201,0.0484387961809614,0.8700677136880921
2012-02-05 00:00:00,11.3544798296807,0.58725090458194,15.6770436450192,0.820447287638748,0.8776663003273409
2012-02-05 01:00:00,11.6179131866784,2.09531448376133,15.789281740590699,2.88481110309748,0.8921307949563341
2012-02-05 02:00:00,11.817166069263301,2.93818504146408,16.0082514990204,3.97878131508753,0.8998239207761659
2012-02-05 03:00:00,11.5227744229216,3.4902406114214397,15.534193259121,4.70440206329358,0.9222415239715921
2012-02-05 04:00:00,11.0722115983378,4.32161001141675,15.002194567678302,5.98531655201611,0.9314709114758749
2012-02-05 05:00:00,10.399658324988302,4.73948540812058,14.2083351341959,6.56692096851714,0.9286583708535708
2012-02-05 06:00:00,8.95103601646589,5.36383396938188,12.2872705525081,7.48087076587592,0.938466810838917
2012-02-05 07:00:00,8.00323852092706,6.26913938321077,10.899709609056401,8.63646335056667,0.933030807955472
2012-02-05 08:00:00,7.30974275241095,6.19794174025992,10.022325628544099,8.63992528161727,0.931494546271021
2012-02-05 09:00:00,6.41998588633378,5.647529192832191,8.986169761335349,8.06662949963768,0.935878800770494
2012-02-05 10:00:00,5.441073826547449,4.92514695396934,7.9154001178799405,7.4393275932686995,0.9223242457546
2012-02-05 11:00:00,4.67577521746022,4.61571104422141,6.86118488915118,7.08136392263651,0.8852530695690191
2012-02-05 12:00:00,4.39454742522332,4.42785880166648,6.340473298658449,6.70955252780192,0.8629063707590319
2012-02-05 13:00:00,4.2299992489145,4.17647635463232,6.12075106683205,6.388977712516231,0.7970243792911931
2012-02-05 14:00:00,3.5658229736316,3.53460221972159,5.3344163673163,5.673742757461981,0.789260349085925
2012-02-05 15:00:00,3.1170552200620802,2.98145130141114,4.688041719580401,4.8892691813957,0.803027617258127
2012-02-05 16:00:00,2.91181876742961,2.4293957314537797,4.63988342219379,4.425370420615111,0.7542572174755671
2012-02-05 17:00:00,2.7149593128637797,2.14898655306274,4.45402249321734,4.14564639172651,0.533449143829546
2012-02-05 18:00:00,2.51032121723608,1.94141804015218,4.220003266854279,3.94485439079163,0.304900674773401
2012-02-05 19:00:00,2.27875705639421,1.79135531577885,3.85956850985137,3.7059811483001397,0.281974923482351
2012-02-05 20:00:00,1.8102435216676203,1.6089798149893701,3.16202567114219,3.4511830229758704,0.22919842592264303
2012-02-05 21:00:00,1.80306323761051,1.7552088201268798,2.63980913385614,3.25039102204099,0.19912314910010603
2012-02-05 22:00:00,2.17823307959463,2.7174723483164502,2.74515540938935,3.6090470788832905,0.12650524101582303
2012-02-05 23:00:00,3.15953856739999,4.44647972366901,3.98447909369789,5.736749902582919,0.160090284917456
2012-02-06 00:00:00,3.32229167269454,4.604757560690509,4.257626936687569,5.98323939338575,0.18669124685361801
2012-02-06 01:00:00,3.5265176864839898,4.06331068538123,4.49706578338741,5.25973703307765,0.337493057278927
2012-02-06 02:00:00,3.7243622840283104,3.98071993218256,4.68343252526874,5.10099572248978,0.41866676120584706
2012-02-06 03:00:00,4.108661704844669,4.11196003315579,5.16121826461762,5.252288760440099,0.5040710934637971
2012-02-06 04:00:00,4.32591110300101,4.0335176739533996,5.4233438446621,5.15313363095266,0.6137601777336589
2012-02-06 05:00:00,4.40648320989006,3.36751187418694,5.5213252753530995,4.36687535065085,0.609281384053604
2012-02-06 06:00:00,4.44318359365628,3.10390029205967,5.57688175667273,4.0749961666667005,0.5479490906512571
2012-02-06 07:00:00,4.495070343118861,3.85061121139013,5.75415743797449,5.02837506427363,0.536994363101358
2012-02-06 08:00:00,4.83212329287987,4.83604334887018,6.3612382611218,6.50546063170859,0.551068883610451
2012-02-06 09:00:00,4.76800308216188,5.242585960505651,6.56780735984664,7.37644301326257,0.619337989387977
2012-02-06 10:00:00,3.61257375876339,4.21793264342441,5.29960440899563,6.3341503610448395,0.5247160870233161
2012-02-06 11:00:00,2.6794559554200297,3.38448257689899,4.16069654194306,5.417081792545989,0.317025324682998
2012-02-06 12:00:00,2.1605884607942096,2.57215160708191,3.59806090385145,4.62663385888555,0.354557379373914
2012-02-06 13:00:00,2.03066066539197,1.87258152861827,3.7450330498879505,4.02332377524367,0.408681060256911
2012-02-06 14:00:00,2.1200914856039,1.55881209180871,3.99705745151067,3.65370324560504,0.178218172793987
2012-02-06 15:00:00,2.07284501454854,1.3389472100058502,3.93190485069037,3.4107033508048397,0.225275049928504
2012-02-06 16:00:00,2.00999033430525,1.26163623098426,3.73139645901858,3.3008413294009102,0.21492300965481304
2012-02-06 17:00:00,1.95557252389327,1.0979632314946501,3.5015946499237205,2.9423932087186198,0.22276976164309098
2012-02-06 18:00:00,1.9935384381341898,0.882246743688077,3.30310649393628,2.65796229737202,0.236927003935193
2012-02-06 19:00:00,1.92098135758488,0.562066152520621,3.11320433960734,2.22875558663296,0.231065574739131
2012-02-06 20:00:00,1.7033101159369701,0.400278786665688,2.85006864172069,2.01601429942282,0.16173290318006198
2012-02-06 21:00:00,1.80286517994648,1.28539521478114,2.45056703514039,2.2064107687203,0.11109535458101401
2012-02-06 22:00:00,2.207413088358,3.3169768927777006,2.8177448707710804,4.34592708385773,0.0986634523345269
2012-02-06 23:00:00,2.18758644425441,3.4387888255775696,2.73390508987054,4.45299600302257,0.0659410784557025
2012-02-07 00:00:00,2.46811236614561,3.4587765421051,3.07532492052577,4.41482360575511,0.0366102976802449
2012-02-07 01:00:00,1.60667794896015,4.3959537505405,1.9776664505003703,5.668050522861231,0.108767327259191
2012-02-07 02:00:00,1.97249261272724,4.0574299913588305,2.4402340389867203,5.18803045691563,0.11857576724453699
2012-02-07 03:00:00,2.6666425296727003,3.5046318527391,3.30695945936846,4.41972509519814,0.18085345245270001
2012-02-07 04:00:00,2.94851893014212,3.3625262747089906,3.67107834521362,4.20704068267765,0.21972087306933302
2012-02-07 05:00:00,2.90557377217587,3.37368639863805,3.6362209098287006,4.19519958048165,0.29773933184434104
2012-02-07 06:00:00,2.87238887738376,3.6061889804936005,3.62679998134629,4.48576201129123,0.39138039021046794
2012-02-07 07:00:00,2.95164221435785,3.9480607768539797,3.76057716579652,4.97853403344791,0.323855780480023
2012-02-07 08:00:00,2.5190673504795695,4.30183670540538,3.26692051331822,5.5423526687806,0.467661691542288
2012-02-07 09:00:00,1.9186159600059398,5.41115302395453,2.54763262368619,7.556250896115951,0.5727183559636501
2012-02-07 10:00:00,1.5180547593388798,5.352748375392419,2.10437793858879,8.16652308621757,0.442656078278442
2012-02-07 11:00:00,1.54460267517256,4.31299682933444,2.23297361237369,7.11175413675835,0.317710733742216
2012-02-07 12:00:00,0.8641171266709079,3.91904445463841,1.2202238005145902,6.71416635917722,0.268337646683447
2012-02-07 13:00:00,-0.255580264667439,3.07868712277974,-0.581528771746381,5.81560887330371,0.22476690183287804
2012-02-07 14:00:00,-1.36864067704737,2.35960313761692,-2.55474224238721,4.75719650778419,0.207111709859255
2012-02-07 15:00:00,-1.98587972018053,1.8075490072591298,-3.71587167784428,3.8431545036543797,0.265430566880562
2012-02-07 16:00:00,-2.1014412361624597,1.41024859538438,-3.9970863930442295,3.27888044131415,0.319010647475213
2012-02-07 17:00:00,-2.01125640443332,1.22275851337607,-3.95327907560102,3.05890919667304,0.224187849351816
2012-02-07 18:00:00,-1.85001685679638,0.9976960141399058,-3.76768678449754,2.83939337903947,0.271173822100897
2012-02-07 19:00:00,-1.85196890943121,0.771145498379866,-3.82468340181612,2.53061386792835,0.279434183004219
2012-02-07 20:00:00,-1.78091419352341,0.643176077326576,-3.67865901033876,2.3024449371515496,0.222746126847946
2012-02-07 21:00:00,-2.08738645719168,0.8797707046227751,-3.33573721357903,2.2532588203373902,0.196346060670519
2012-02-07 22:00:00,-1.77388680403802,1.5981106815236599,-2.354547512136,2.10615589690245,0.144444050531192
2012-02-07 23:00:00,-1.0816889397273899,2.17880912996606,-1.37147362499648,2.6631431271220602,0.0525874191985441
2012-02-08 00:00:00,-0.338347296384221,2.41614776552419,-0.457172515778566,2.90861828418533,0.166448044811572
2012-02-08 01:00:00,0.383503419353573,2.5903387225269197,0.41097774578087104,3.11609187164069,0.0875078290258919
2012-02-08 02:00:00,0.797177421035802,2.7740808998199804,0.8958592817889699,3.34647138030737,0.0151971732785007
2012-02-08 03:00:00,1.37539402282693,2.8988800420209997,1.60069715973623,3.5109666556544195,0.00709043854362392
2012-02-08 04:00:00,1.73499299160952,3.1142768122338502,2.03914346800161,3.8042160863123797,0.00647593386984319
2012-02-08 05:00:00,1.91884810346829,3.29947437310942,2.25714464245687,4.04493037667626,0.0232802732182319
2012-02-08 06:00:00,1.99957440258275,3.6680502653824103,2.36174610284571,4.54013866633361,0.0424599094787346
2012-02-08 07:00:00,2.06098818994734,4.011520790856951,2.46048206078285,5.02931833333426,0.040025525578757
2012-02-08 08:00:00,1.83310055129886,4.1636083752302095,2.21510854155294,5.308357439158581,0.0397300906394394
2012-02-08 09:00:00,1.48084033698122,4.37864129954742,1.8890843636120098,5.93145865231874,0.268621264225192
2012-02-08 10:00:00,1.08647884704886,4.06609767520142,1.6617961436082198,6.75393502905399,0.372129849564529
2012-02-08 11:00:00,0.7906111670408459,4.32115364803791,1.2282377540525902,7.17077122417426,0.567116909514187
2012-02-08 12:00:00,0.260675844624396,3.7440940575690402,0.47109914591090796,6.46671422105273,0.486522258068328
2012-02-08 13:00:00,-0.555857152160134,3.1524806312749796,-0.8281096471430509,5.79882895387138,0.231160113919712
2012-02-08 14:00:00,-1.40715267009443,2.50556262884518,-2.5437691142684797,5.08099224182025,0.18443412391723
2012-02-08 15:00:00,-1.85481669245643,1.7054655043552398,-3.65625941260964,3.8326367359796696,0.0999633660675247
2012-02-08 16:00:00,-1.6489453172028101,1.07892287208071,-3.50522272447809,2.91542486035345,0.0241074910483213
2012-02-08 17:00:00,-1.6153415467580399,0.8951806947876559,-2.9162285199521203,2.41246548442321,0.0825681568405006
2012-02-08 18:00:00,-1.55624526080343,0.9177391403167041,-2.3453196146522597,2.35863849641697,0.0843762186691247
2012-02-08 19:00:00,-1.4581377011140901,0.9792290966781411,-1.88634404780589,2.6053814094375496,0.0772503279327826
2012-02-08 20:00:00,-1.3839776559945902,1.14987282172852,-1.50899672341249,2.9330801124195,0.101381453776249
2012-02-08 21:00:00,-1.12325874737133,1.47405951473468,-0.973280832822895,3.31718949883198,0.11114262417130501
2012-02-08 22:00:00,-0.151839406352841,2.0842290817058604,-0.22054135151999998,2.8404976930487797,0.0307252336890371
2012-02-08 23:00:00,0.6102323072970539,2.78972627333206,0.716472665140813,3.4588621312643903,0.00471514163150991
2012-02-09 00:00:00,1.1490513851184498,2.6598332885922202,1.37780806657121,3.23192754983011,0.0
2012-02-09 01:00:00,3.57931782497767,0.9150159565515781,4.42189025622781,1.21528247704724,0.0
2012-02-09 02:00:00,3.43188057282256,1.2362803742113302,4.281125278323589,1.51668912372325,0.00116992235969795
2012-02-09 03:00:00,3.3467462014994105,1.07545155313075,4.13325095810098,1.32056516970377,0.0280899540303234
2012-02-09 04:00:00,3.12423591281389,1.28739955939587,3.8052732991457003,1.5488329546670498,0.096808120915612
2012-02-09 05:00:00,2.8471622315985203,1.592148547996,3.45122805168964,1.92850284190191,0.201344819843774
2012-02-09 06:00:00,2.58285870608163,1.92245712918841,3.1682762274175205,2.3342604759897,0.21194502546649102
2012-02-09 07:00:00,2.7070774933304196,2.5736369035391404,3.3720773738781697,3.2813388572761397,0.193923494168114
2012-02-09 08:00:00,2.9733158909228394,3.8995899223257897,3.79674208836362,5.1480103151289605,0.33427872513915
2012-02-09 09:00:00,2.36112236622632,5.17796277644067,3.2156718428734905,7.2513349051477896,0.315122723673793
2012-02-09 10:00:00,1.08294587313366,4.4473516528031904,1.60516882967978,7.00443301528955,0.29986646340742795
2012-02-09 11:00:00,0.728477308897243,3.82015857303905,1.04258287421747,6.473826878405499,0.332494298105672
2012-02-09 12:00:00,0.24011559703440902,3.3215499052390802,0.14822761056340697,6.30751749221797,0.355360962408859
2012-02-09 13:00:00,-0.933577803979833,3.5500133405638303,-1.9689345318545701,6.39090511162292,0.173857553089659
2012-02-09 14:00:00,-1.3495753002179798,3.24565757646512,-2.54289543502631,5.863559943095501,0.150400018907836
2012-02-09 15:00:00,-1.1847241993831399,2.8229412374391205,-2.26515712845435,5.38745856302922,0.19599153874333702
2012-02-09 16:00:00,-0.85966569069473,2.623183190718,-1.74048766535681,5.181551703939889,0.259604589877218
2012-02-09 17:00:00,-0.634833555518576,2.6652582123698902,-1.36464043479101,5.218819913729821,0.40313870079531
2012-02-09 18:00:00,-0.5616953910636819,2.42145902148979,-1.23809414152358,5.00452770743775,0.490788338592076
2012-02-09 19:00:00,-0.6127760138575761,2.16704276907135,-1.30586987162561,4.80747204817353,0.42784887911984004
2012-02-09 20:00:00,-0.559373544573051,2.39078751037906,-1.15846950755756,4.92393520376704,0.540362321409579
2012-02-09 21:00:00,-0.505971075288525,2.9043387092329707,-0.936658027223641,4.8065403429287805,0.4768792616489989
2012-02-09 22:00:00,-0.275334323885792,3.40923896905564,-0.482608031155492,4.524233653770111,0.305574266435045
2012-02-09 23:00:00,-0.00870895187827081,4.05923906990212,-0.121927397535595,5.17875658820565,0.10100329705392301
2012-02-10 00:00:00,0.615867754101613,4.39898503912859,0.6657877313425501,5.549575275615389,0.158270405691258
2012-02-10 01:00:00,1.3505152540987098,4.801701244753401,1.6352702220221498,6.08586045995839,0.14748112170737804
2012-02-10 02:00:00,1.6704631774743102,4.68763440918432,2.00598673782441,5.93194088973616,0.20081303695300198
2012-02-10 03:00:00,2.27376120751863,4.8129145946907,2.74182404843567,6.10138943736954,0.35063400337977496
2012-02-10 04:00:00,2.9159208367465497,4.581687585638799,3.6016998410637795,5.90316660806257,0.24270571134824698
2012-02-10 05:00:00,3.3422665365277098,4.787394556902361,4.14821525807037,6.19182289405797,0.34665154039777396
2012-02-10 06:00:00,3.6663647277772897,4.9482481284167195,4.61639058117158,6.42430082059541,0.42659623497713295
2012-02-10 07:00:00,3.78596790196369,5.19958183390792,4.881254708185019,6.825313825506741,0.7073244230155641
2012-02-10 08:00:00,3.57694531994708,5.667835860599969,4.7893916218793,7.60084922680452,0.8612755698939979
2012-02-10 09:00:00,2.5322097069435,5.914916226459769,3.5186966463307,8.32751402272016,0.785301520899068
2012-02-10 10:00:00,1.7813885188333,4.77966121211801,2.64016845039178,7.3501019150775,0.7240519492797289
2012-02-10 11:00:00,1.6946101905592599,4.57820758048584,2.39908613759962,6.98791135369403,0.7554507746304108
2012-02-10 12:00:00,1.6014178119345301,4.04344678864843,2.25779418252028,6.51382080802436,0.632018056983491
2012-02-10 13:00:00,1.90061439594025,3.32153905302988,2.74275666860121,5.6784531702307,0.44740667210267
2012-02-10 14:00:00,2.31111361838441,2.78639159395325,3.29346887635273,4.676834127211849,0.409590999870008
2012-02-10 15:00:00,2.78499875017658,2.58532462956029,4.00832223323934,4.17259909597937,0.299925550395292
2012-02-10 16:00:00,3.07778128383161,3.2964056824807595,4.25593288719027,4.80152268113075,0.18244880112501602
2012-02-10 17:00:00,2.97062891326714,3.7770330608277596,4.128163924511259,5.39390749590296,0.271162004703325
2012-02-10 18:00:00,2.7068982547299396,3.5488993896895997,3.7695714708610297,5.212127113266611,0.319979674076175
2012-02-10 19:00:00,2.3861957371954303,3.1560454746449103,3.37460683075473,4.9983753065485,0.30234811689769603
2012-02-10 20:00:00,2.01116244021979,2.88499173995364,2.714778063635,4.54392434995763,0.274045449711065
2012-02-10 21:00:00,1.4263519670686298,3.7781930625454105,1.6329386716082999,5.210756909377389,0.269862090970327
2012-02-10 22:00:00,0.131091093308682,4.20352702568436,0.17432073270334303,5.52042298834082,0.18088890464541899
2012-02-10 23:00:00,-0.580491198538468,4.1923136757470605,-0.849229898977088,5.379748722381031,0.144325876555465
2012-02-11 00:00:00,-0.5427614905932321,3.8195664571416605,-0.743377510188269,4.82253247409877,0.15570603041798098
2012-02-11 01:00:00,-1.07450224239132,3.90560709755815,-1.4244886946831299,4.8994555835032,0.129755025348318
2012-02-11 02:00:00,-0.875157529365163,3.62138393358093,-1.16042817866275,4.4668358687728205,0.10915730137909
2012-02-11 03:00:00,-0.9080590839422951,3.7505068225920803,-1.17512372042388,4.6563904188328795,0.11396698219118198
2012-02-11 04:00:00,-0.6254927916916301,3.8009335129751403,-0.851362565998891,4.767492966116889,0.142706893088004
2012-02-11 05:00:00,-0.49466072760844393,4.03778614962283,-0.719102690148681,5.10261452710825,0.10506848181893401
2012-02-11 06:00:00,-0.72497160964837,4.0087526006144,-0.974437728248391,5.07359182087896,0.21931908155185997
2012-02-11 07:00:00,-0.48188718289026394,4.10502173680023,-0.707621798147795,5.28400644104133,0.210609659540776
2012-02-11 08:00:00,0.12272726710362598,4.37396408550987,0.0005196204668704849,5.85221661143669,0.166318053438271
2012-02-11 09:00:00,0.612766891746561,4.3575372090972,0.638857215716147,6.291185043154741,0.16305645170820401
2012-02-11 10:00:00,0.348006146678814,4.46488493635204,0.12221707567626501,7.00586918405107,0.14605121660108097
